image_path,prediction
"/home/maelys/ensta3A/computer_vision/train/wildfire/-74.6317,46.1983.jpg",1.0
"/home/maelys/ensta3A/computer_vision/train/nowildfire/-114.111828,50.980008.jpg",1.0
"/home/maelys/ensta3A/computer_vision/train/wildfire/-75.88572,45.77788.jpg",1.0
"/home/maelys/ensta3A/computer_vision/train/wildfire/-77.38145,48.40078.jpg",1.0
"/home/maelys/ensta3A/computer_vision/train/nowildfire/-122.764972,49.160197.jpg",0.0
"/home/maelys/ensta3A/computer_vision/train/wildfire/-77.51059,47.15618.jpg",1.0
"/home/maelys/ensta3A/computer_vision/train/nowildfire/-75.735685,45.467479.jpg",0.0
"/home/maelys/ensta3A/computer_vision/train/nowildfire/-79.47333,43.667947.jpg",0.0
"/home/maelys/ensta3A/computer_vision/train/wildfire/-79.16398,48.05666.jpg",1.0
"/home/maelys/ensta3A/computer_vision/train/nowildfire/-75.666014,45.368573.jpg",0.0
"/home/maelys/ensta3A/computer_vision/train/wildfire/-79.01271,50.45264.jpg",1.0
"/home/maelys/ensta3A/computer_vision/train/nowildfire/-122.90494,49.213428.jpg",0.0
"/home/maelys/ensta3A/computer_vision/train/wildfire/-72.50464,46.71343.jpg",1.0
"/home/maelys/ensta3A/computer_vision/train/nowildfire/-122.847851,49.160817.jpg",0.0
"/home/maelys/ensta3A/computer_vision/train/nowildfire/-75.674754,45.444193.jpg",0.0
"/home/maelys/ensta3A/computer_vision/train/wildfire/-73.81157,48.61751.jpg",1.0
"/home/maelys/ensta3A/computer_vision/train/wildfire/-71.08945,48.40348.jpg",0.0
"/home/maelys/ensta3A/computer_vision/train/wildfire/-79.22007,48.61571.jpg",1.0
"/home/maelys/ensta3A/computer_vision/train/nowildfire/-123.012859,49.247524.jpg",0.0
"/home/maelys/ensta3A/computer_vision/train/wildfire/-75.05947,47.28867.jpg",1.0
"/home/maelys/ensta3A/computer_vision/train/nowildfire/-123.046731,49.193943.jpg",0.0
"/home/maelys/ensta3A/computer_vision/train/wildfire/-75.18743,50.77518.jpg",1.0
"/home/maelys/ensta3A/computer_vision/train/nowildfire/-79.403537,43.898654.jpg",0.0
"/home/maelys/ensta3A/computer_vision/train/wildfire/-75.53422,47.34772.jpg",1.0
"/home/maelys/ensta3A/computer_vision/train/nowildfire/-122.984303,49.118266.jpg",1.0
"/home/maelys/ensta3A/computer_vision/train/wildfire/-71.41536,46.59233.jpg",1.0
"/home/maelys/ensta3A/computer_vision/train/wildfire/-72.59809,49.02698.jpg",1.0
"/home/maelys/ensta3A/computer_vision/train/nowildfire/-73.892627,45.502556.jpg",1.0
"/home/maelys/ensta3A/computer_vision/train/nowildfire/-73.429844,45.612871.jpg",1.0
"/home/maelys/ensta3A/computer_vision/train/nowildfire/-73.554654,45.614507.jpg",0.0
"/home/maelys/ensta3A/computer_vision/train/nowildfire/-122.802803,49.190553.jpg",0.0
"/home/maelys/ensta3A/computer_vision/train/wildfire/-78.61046,53.69724.jpg",1.0
"/home/maelys/ensta3A/computer_vision/train/nowildfire/-123.08551,49.15708.jpg",0.0
"/home/maelys/ensta3A/computer_vision/train/nowildfire/-79.369318,43.744346.jpg",0.0
"/home/maelys/ensta3A/computer_vision/train/nowildfire/-113.931204,50.92876.jpg",0.0
"/home/maelys/ensta3A/computer_vision/train/wildfire/-73.5378,46.245.jpg",1.0
"/home/maelys/ensta3A/computer_vision/train/nowildfire/-73.844646,45.405867.jpg",0.0
"/home/maelys/ensta3A/computer_vision/train/nowildfire/-122.842396,49.253539.jpg",0.0
"/home/maelys/ensta3A/computer_vision/train/nowildfire/-75.721268,45.326243.jpg",0.0
"/home/maelys/ensta3A/computer_vision/train/wildfire/-74.83203,46.3801.jpg",1.0
"/home/maelys/ensta3A/computer_vision/train/nowildfire/-114.12458,50.94122.jpg",0.0
"/home/maelys/ensta3A/computer_vision/train/nowildfire/-73.709616,45.442503.jpg",0.0
"/home/maelys/ensta3A/computer_vision/train/nowildfire/-79.722228,43.628572.jpg",0.0
"/home/maelys/ensta3A/computer_vision/train/wildfire/-76.27729,52.42386.jpg",1.0
"/home/maelys/ensta3A/computer_vision/train/nowildfire/-122.733452,49.170313.jpg",0.0
"/home/maelys/ensta3A/computer_vision/train/wildfire/-65.718,48.2685.jpg",1.0
"/home/maelys/ensta3A/computer_vision/train/nowildfire/-75.745644,45.425359.jpg",0.0
"/home/maelys/ensta3A/computer_vision/train/nowildfire/-122.73235,49.151327.jpg",1.0
"/home/maelys/ensta3A/computer_vision/train/nowildfire/-73.488724,45.475617.jpg",0.0
"/home/maelys/ensta3A/computer_vision/train/wildfire/-71.9611,46.0828.jpg",1.0
"/home/maelys/ensta3A/computer_vision/train/nowildfire/-75.594898,45.329046.jpg",0.0
"/home/maelys/ensta3A/computer_vision/train/nowildfire/-75.792939,45.448556.jpg",0.0
"/home/maelys/ensta3A/computer_vision/train/nowildfire/-75.59097,45.462776.jpg",0.0
"/home/maelys/ensta3A/computer_vision/train/wildfire/-77.71095,48.09952.jpg",1.0
"/home/maelys/ensta3A/computer_vision/train/nowildfire/-79.534343,43.902873.jpg",1.0
"/home/maelys/ensta3A/computer_vision/train/nowildfire/-123.035354,49.252171.jpg",0.0
"/home/maelys/ensta3A/computer_vision/train/nowildfire/-122.990658,49.182439.jpg",1.0
"/home/maelys/ensta3A/computer_vision/train/nowildfire/-73.497148,45.509422.jpg",0.0
"/home/maelys/ensta3A/computer_vision/train/wildfire/-71.09217,48.40078.jpg",0.0
"/home/maelys/ensta3A/computer_vision/train/nowildfire/-114.056638,51.008729.jpg",0.0
"/home/maelys/ensta3A/computer_vision/train/nowildfire/-114.03533,50.921778.jpg",0.0
"/home/maelys/ensta3A/computer_vision/train/wildfire/-70.38735,47.56025.jpg",1.0
"/home/maelys/ensta3A/computer_vision/train/wildfire/-75.65888,46.13639.jpg",1.0
"/home/maelys/ensta3A/computer_vision/train/wildfire/-78.35526,47.64449.jpg",1.0
"/home/maelys/ensta3A/computer_vision/train/wildfire/-73.43613,53.74311.jpg",1.0
"/home/maelys/ensta3A/computer_vision/train/wildfire/-73.84113,46.32554.jpg",1.0
"/home/maelys/ensta3A/computer_vision/train/nowildfire/-73.52999,45.40263.jpg",0.0
"/home/maelys/ensta3A/computer_vision/train/wildfire/-77.16393,48.91607.jpg",1.0
"/home/maelys/ensta3A/computer_vision/train/wildfire/-77.20877,47.45264.jpg",1.0
"/home/maelys/ensta3A/computer_vision/train/wildfire/-69.04176,47.8828.jpg",1.0
"/home/maelys/ensta3A/computer_vision/train/wildfire/-72.97519,46.47332.jpg",1.0
"/home/maelys/ensta3A/computer_vision/train/wildfire/-72.63784,51.39898.jpg",1.0
"/home/maelys/ensta3A/computer_vision/train/wildfire/-77.6208,48.1856.jpg",1.0
"/home/maelys/ensta3A/computer_vision/train/wildfire/-75.2134,46.6645.jpg",1.0
"/home/maelys/ensta3A/computer_vision/train/nowildfire/-113.993148,50.942671.jpg",0.0
"/home/maelys/ensta3A/computer_vision/train/wildfire/-66.37308,50.23591.jpg",1.0
"/home/maelys/ensta3A/computer_vision/train/wildfire/-77.2444,49.6661.jpg",1.0
"/home/maelys/ensta3A/computer_vision/train/nowildfire/-79.643828,43.775386.jpg",0.0
"/home/maelys/ensta3A/computer_vision/train/nowildfire/-75.736021,45.364406.jpg",0.0
"/home/maelys/ensta3A/computer_vision/train/nowildfire/-79.505482,43.712416.jpg",0.0
"/home/maelys/ensta3A/computer_vision/train/wildfire/-76.74472,47.04137.jpg",1.0
"/home/maelys/ensta3A/computer_vision/train/wildfire/-64.901,48.8331.jpg",1.0
"/home/maelys/ensta3A/computer_vision/train/wildfire/-77.6328,46.4528.jpg",1.0
"/home/maelys/ensta3A/computer_vision/train/wildfire/-71.40219,46.89539.jpg",1.0
"/home/maelys/ensta3A/computer_vision/train/nowildfire/-123.101163,49.248897.jpg",0.0
"/home/maelys/ensta3A/computer_vision/train/wildfire/-73.95295,48.00899.jpg",1.0
"/home/maelys/ensta3A/computer_vision/train/wildfire/-71.5504,46.94185.jpg",1.0
"/home/maelys/ensta3A/computer_vision/train/wildfire/-69.9907,47.39089.jpg",1.0
"/home/maelys/ensta3A/computer_vision/train/wildfire/-72.76797,46.52878.jpg",1.0
"/home/maelys/ensta3A/computer_vision/train/wildfire/-74.10862,49.40888.jpg",1.0
"/home/maelys/ensta3A/computer_vision/train/nowildfire/-122.819072,49.165947.jpg",0.0
"/home/maelys/ensta3A/computer_vision/train/nowildfire/-122.978242,49.206781.jpg",0.0
"/home/maelys/ensta3A/computer_vision/train/nowildfire/-79.503458,43.721246.jpg",0.0
"/home/maelys/ensta3A/computer_vision/train/wildfire/-76.71517,45.80666.jpg",1.0
"/home/maelys/ensta3A/computer_vision/train/wildfire/-74.6856,45.7717.jpg",1.0
"/home/maelys/ensta3A/computer_vision/train/nowildfire/-73.699025,45.48653.jpg",0.0
"/home/maelys/ensta3A/computer_vision/train/wildfire/-72.6665,46.6283.jpg",1.0
"/home/maelys/ensta3A/computer_vision/train/nowildfire/-122.845089,49.162491.jpg",0.0
"/home/maelys/ensta3A/computer_vision/train/wildfire/-73.15097,46.54946.jpg",1.0
"/home/maelys/ensta3A/computer_vision/train/nowildfire/-73.442482,45.575679.jpg",0.0
"/home/maelys/ensta3A/computer_vision/train/nowildfire/-122.991604,49.184126.jpg",0.0
"/home/maelys/ensta3A/computer_vision/train/nowildfire/-123.018111,49.131618.jpg",0.0
"/home/maelys/ensta3A/computer_vision/train/nowildfire/-79.65251,43.662071.jpg",0.0
"/home/maelys/ensta3A/computer_vision/train/nowildfire/-73.69013,45.55991.jpg",0.0
"/home/maelys/ensta3A/computer_vision/train/wildfire/-72.61478,46.11301.jpg",1.0
"/home/maelys/ensta3A/computer_vision/train/wildfire/-75.07542,47.01619.jpg",1.0
"/home/maelys/ensta3A/computer_vision/train/nowildfire/-73.624691,45.605106.jpg",0.0
"/home/maelys/ensta3A/computer_vision/train/nowildfire/-73.919462,45.626598.jpg",0.0
"/home/maelys/ensta3A/computer_vision/train/wildfire/-69.87372,47.92566.jpg",1.0
"/home/maelys/ensta3A/computer_vision/train/wildfire/-72.6969,45.9392.jpg",0.0
"/home/maelys/ensta3A/computer_vision/train/nowildfire/-75.750499,45.432712.jpg",1.0
"/home/maelys/ensta3A/computer_vision/train/nowildfire/-113.943477,50.967054.jpg",0.0
"/home/maelys/ensta3A/computer_vision/train/wildfire/-68.40173,48.51439.jpg",1.0
"/home/maelys/ensta3A/computer_vision/train/nowildfire/-123.170211,49.209064.jpg",1.0
"/home/maelys/ensta3A/computer_vision/train/nowildfire/-113.993738,50.961997.jpg",0.0
"/home/maelys/ensta3A/computer_vision/train/nowildfire/-75.753693,45.444642.jpg",0.0
"/home/maelys/ensta3A/computer_vision/train/nowildfire/-73.492048,45.628453.jpg",0.0
"/home/maelys/ensta3A/computer_vision/train/wildfire/-68.9941,49.5259.jpg",1.0
"/home/maelys/ensta3A/computer_vision/train/wildfire/-78.2938,48.72242.jpg",1.0
"/home/maelys/ensta3A/computer_vision/train/wildfire/-72.0989,46.4064.jpg",1.0
"/home/maelys/ensta3A/computer_vision/train/nowildfire/-122.92737,49.239626.jpg",1.0
"/home/maelys/ensta3A/computer_vision/train/wildfire/-72.66267,47.54317.jpg",1.0
"/home/maelys/ensta3A/computer_vision/train/wildfire/-71.08827,50.8792.jpg",1.0
"/home/maelys/ensta3A/computer_vision/train/wildfire/-75.93904,46.10042.jpg",1.0
"/home/maelys/ensta3A/computer_vision/train/wildfire/-71.62549,45.65528.jpg",1.0
"/home/maelys/ensta3A/computer_vision/train/wildfire/-68.90676,50.55846.jpg",1.0
"/home/maelys/ensta3A/computer_vision/train/wildfire/-75.1347,45.5997.jpg",1.0
"/home/maelys/ensta3A/computer_vision/train/wildfire/-65.2976,49.1265.jpg",1.0
"/home/maelys/ensta3A/computer_vision/train/nowildfire/-79.675756,43.854229.jpg",0.0
"/home/maelys/ensta3A/computer_vision/train/nowildfire/-114.045987,51.05429.jpg",0.0
"/home/maelys/ensta3A/computer_vision/train/nowildfire/-122.874926,49.261814.jpg",0.0
"/home/maelys/ensta3A/computer_vision/train/wildfire/-73.22153,50.81565.jpg",1.0
"/home/maelys/ensta3A/computer_vision/train/wildfire/-72.04314,46.08603.jpg",1.0
"/home/maelys/ensta3A/computer_vision/train/nowildfire/-122.737907,49.250763.jpg",0.0
"/home/maelys/ensta3A/computer_vision/train/wildfire/-62.4039,50.9942.jpg",1.0
"/home/maelys/ensta3A/computer_vision/train/nowildfire/-123.031086,49.208514.jpg",0.0
"/home/maelys/ensta3A/computer_vision/train/nowildfire/-75.744336,45.436316.jpg",0.0
"/home/maelys/ensta3A/computer_vision/train/nowildfire/-79.5659,43.785554.jpg",0.0
"/home/maelys/ensta3A/computer_vision/train/nowildfire/-73.435187,45.640454.jpg",1.0
"/home/maelys/ensta3A/computer_vision/train/wildfire/-73.85826,46.13729.jpg",1.0
"/home/maelys/ensta3A/computer_vision/train/wildfire/-73.94945,46.06925.jpg",1.0
"/home/maelys/ensta3A/computer_vision/train/nowildfire/-73.8619,45.420211.jpg",0.0
"/home/maelys/ensta3A/computer_vision/train/nowildfire/-123.055501,49.131347.jpg",0.0
"/home/maelys/ensta3A/computer_vision/train/wildfire/-79.39333,49.07644.jpg",1.0
"/home/maelys/ensta3A/computer_vision/train/nowildfire/-123.002714,49.144437.jpg",0.0
"/home/maelys/ensta3A/computer_vision/train/wildfire/-74.8817,48.2556.jpg",1.0
"/home/maelys/ensta3A/computer_vision/train/nowildfire/-114.117716,51.146302.jpg",0.0
"/home/maelys/ensta3A/computer_vision/train/wildfire/-73.19134,46.3765.jpg",1.0
"/home/maelys/ensta3A/computer_vision/train/nowildfire/-113.975779,50.902178.jpg",0.0
"/home/maelys/ensta3A/computer_vision/train/wildfire/-72.24592,48.56835.jpg",1.0
"/home/maelys/ensta3A/computer_vision/train/nowildfire/-79.706276,43.653577.jpg",0.0
"/home/maelys/ensta3A/computer_vision/train/wildfire/-69.52327,47.63999.jpg",1.0
"/home/maelys/ensta3A/computer_vision/train/nowildfire/-114.145474,51.045417.jpg",0.0
"/home/maelys/ensta3A/computer_vision/train/wildfire/-71.96885,48.39449.jpg",1.0
"/home/maelys/ensta3A/computer_vision/train/nowildfire/-123.133485,49.148059.jpg",0.0
"/home/maelys/ensta3A/computer_vision/train/wildfire/-75.11372,47.19814.jpg",1.0
"/home/maelys/ensta3A/computer_vision/train/wildfire/-71.86719,46.31115.jpg",1.0
"/home/maelys/ensta3A/computer_vision/train/wildfire/-75.83754,46.10492.jpg",1.0
"/home/maelys/ensta3A/computer_vision/train/wildfire/-72.02587,48.90708.jpg",1.0
"/home/maelys/ensta3A/computer_vision/train/wildfire/-72.26477,49.01799.jpg",1.0
"/home/maelys/ensta3A/computer_vision/train/nowildfire/-122.968676,49.139344.jpg",1.0
"/home/maelys/ensta3A/computer_vision/train/nowildfire/-73.886221,45.639553.jpg",1.0
"/home/maelys/ensta3A/computer_vision/train/wildfire/-69.69997,49.67836.jpg",1.0
"/home/maelys/ensta3A/computer_vision/train/wildfire/-77.49342,46.90348.jpg",1.0
"/home/maelys/ensta3A/computer_vision/train/wildfire/-75.89311,46.59952.jpg",1.0
"/home/maelys/ensta3A/computer_vision/train/nowildfire/-122.843723,49.235227.jpg",0.0
"/home/maelys/ensta3A/computer_vision/train/nowildfire/-122.96643,49.217868.jpg",0.0
"/home/maelys/ensta3A/computer_vision/train/wildfire/-72.071,48.97063.jpg",1.0
"/home/maelys/ensta3A/computer_vision/train/nowildfire/-113.936057,51.152265.jpg",0.0
"/home/maelys/ensta3A/computer_vision/train/wildfire/-75.60722,50.55126.jpg",1.0
"/home/maelys/ensta3A/computer_vision/train/wildfire/-75.67484,46.05036.jpg",1.0
"/home/maelys/ensta3A/computer_vision/train/nowildfire/-73.672672,45.617837.jpg",0.0
"/home/maelys/ensta3A/computer_vision/train/wildfire/-79.13696,48.23951.jpg",1.0
"/home/maelys/ensta3A/computer_vision/train/wildfire/-72.01248,45.72153.jpg",1.0
"/home/maelys/ensta3A/computer_vision/train/wildfire/-73.72988,47.90618.jpg",1.0
"/home/maelys/ensta3A/computer_vision/train/wildfire/-78.20926,48.52788.jpg",1.0
"/home/maelys/ensta3A/computer_vision/train/wildfire/-71.09017,46.08094.jpg",1.0
"/home/maelys/ensta3A/computer_vision/train/nowildfire/-123.156496,49.263419.jpg",0.0
"/home/maelys/ensta3A/computer_vision/train/nowildfire/-123.162054,49.251605.jpg",0.0
"/home/maelys/ensta3A/computer_vision/train/nowildfire/-79.261632,43.808377.jpg",0.0
"/home/maelys/ensta3A/computer_vision/train/nowildfire/-122.778037,49.231793.jpg",0.0
"/home/maelys/ensta3A/computer_vision/train/wildfire/-72.6214,45.3386.jpg",1.0
"/home/maelys/ensta3A/computer_vision/train/wildfire/-69.90862,47.8765.jpg",1.0
"/home/maelys/ensta3A/computer_vision/train/wildfire/-79.32235,49.06475.jpg",1.0
"/home/maelys/ensta3A/computer_vision/train/wildfire/-71.9817,46.52068.jpg",1.0
"/home/maelys/ensta3A/computer_vision/train/nowildfire/-114.053791,50.99216.jpg",0.0
"/home/maelys/ensta3A/computer_vision/train/nowildfire/-75.816896,45.326262.jpg",0.0
"/home/maelys/ensta3A/computer_vision/train/nowildfire/-73.513545,45.420799.jpg",0.0
"/home/maelys/ensta3A/computer_vision/train/nowildfire/-75.595996,45.455661.jpg",0.0
"/home/maelys/ensta3A/computer_vision/train/nowildfire/-75.61391,45.452011.jpg",0.0
"/home/maelys/ensta3A/computer_vision/train/wildfire/-75.32254,48.18555.jpg",1.0
"/home/maelys/ensta3A/computer_vision/train/wildfire/-71.86889,48.79137.jpg",1.0
"/home/maelys/ensta3A/computer_vision/train/wildfire/-72.38932,48.8711.jpg",1.0
"/home/maelys/ensta3A/computer_vision/train/nowildfire/-114.169785,51.161993.jpg",1.0
"/home/maelys/ensta3A/computer_vision/train/wildfire/-73.41143,46.57464.jpg",1.0
"/home/maelys/ensta3A/computer_vision/train/wildfire/-76.02256,51.57105.jpg",1.0
"/home/maelys/ensta3A/computer_vision/train/wildfire/-74.82293,46.22962.jpg",1.0
"/home/maelys/ensta3A/computer_vision/train/nowildfire/-123.046644,49.165433.jpg",0.0
"/home/maelys/ensta3A/computer_vision/train/wildfire/-72.22608,47.40078.jpg",1.0
"/home/maelys/ensta3A/computer_vision/train/wildfire/-77.1889,46.3775.jpg",1.0
"/home/maelys/ensta3A/computer_vision/train/nowildfire/-73.478762,45.642362.jpg",0.0
"/home/maelys/ensta3A/computer_vision/train/nowildfire/-122.753101,49.239767.jpg",0.0
"/home/maelys/ensta3A/computer_vision/train/nowildfire/-114.14345,51.134753.jpg",1.0
"/home/maelys/ensta3A/computer_vision/train/nowildfire/-114.121368,51.093246.jpg",0.0
"/home/maelys/ensta3A/computer_vision/train/nowildfire/-73.472469,45.541199.jpg",0.0
"/home/maelys/ensta3A/computer_vision/train/nowildfire/-79.389699,43.780116.jpg",0.0
"/home/maelys/ensta3A/computer_vision/train/wildfire/-73.78165,45.89089.jpg",1.0
"/home/maelys/ensta3A/computer_vision/train/nowildfire/-123.043596,49.123838.jpg",0.0
"/home/maelys/ensta3A/computer_vision/train/nowildfire/-114.113358,51.087839.jpg",0.0
"/home/maelys/ensta3A/computer_vision/train/wildfire/-71.22235,46.91337.jpg",1.0
"/home/maelys/ensta3A/computer_vision/train/nowildfire/-73.713839,45.579484.jpg",0.0
"/home/maelys/ensta3A/computer_vision/train/nowildfire/-79.344934,43.754312.jpg",0.0
"/home/maelys/ensta3A/computer_vision/train/wildfire/-74.99333,47.58783.jpg",1.0
"/home/maelys/ensta3A/computer_vision/train/wildfire/-79.1062,46.7552.jpg",1.0
"/home/maelys/ensta3A/computer_vision/train/nowildfire/-75.729558,45.412834.jpg",0.0
"/home/maelys/ensta3A/computer_vision/train/wildfire/-71.79642,48.86661.jpg",1.0
"/home/maelys/ensta3A/computer_vision/train/nowildfire/-75.78995,45.373301.jpg",1.0
"/home/maelys/ensta3A/computer_vision/train/nowildfire/-75.738274,45.356365.jpg",0.0
"/home/maelys/ensta3A/computer_vision/train/wildfire/-74.79601,45.66517.jpg",1.0
"/home/maelys/ensta3A/computer_vision/train/wildfire/-75.24597,48.02338.jpg",1.0
"/home/maelys/ensta3A/computer_vision/train/nowildfire/-73.866268,45.416449.jpg",0.0
"/home/maelys/ensta3A/computer_vision/train/nowildfire/-79.25324,43.875508.jpg",0.0
"/home/maelys/ensta3A/computer_vision/train/nowildfire/-114.149231,51.015763.jpg",0.0
"/home/maelys/ensta3A/computer_vision/train/wildfire/-71.42641,48.70534.jpg",1.0
"/home/maelys/ensta3A/computer_vision/train/wildfire/-78.37077,48.22872.jpg",1.0
"/home/maelys/ensta3A/computer_vision/train/wildfire/-79.18978,48.92296.jpg",1.0
"/home/maelys/ensta3A/computer_vision/train/wildfire/-77.95549,46.61211.jpg",1.0
"/home/maelys/ensta3A/computer_vision/train/nowildfire/-122.861198,49.124537.jpg",0.0
"/home/maelys/ensta3A/computer_vision/train/wildfire/-72.45491,45.72872.jpg",1.0
"/home/maelys/ensta3A/computer_vision/train/nowildfire/-79.544821,43.842873.jpg",0.0
"/home/maelys/ensta3A/computer_vision/train/wildfire/-66.35764,50.21253.jpg",1.0
"/home/maelys/ensta3A/computer_vision/train/wildfire/-68.63043,47.91936.jpg",1.0
"/home/maelys/ensta3A/computer_vision/train/wildfire/-71.80345,48.54676.jpg",1.0
"/home/maelys/ensta3A/computer_vision/train/wildfire/-66.70563,48.02428.jpg",0.0
"/home/maelys/ensta3A/computer_vision/train/nowildfire/-79.466573,43.771715.jpg",1.0
"/home/maelys/ensta3A/computer_vision/train/nowildfire/-79.399865,43.853531.jpg",0.0
"/home/maelys/ensta3A/computer_vision/train/wildfire/-70.27314,48.89629.jpg",1.0
"/home/maelys/ensta3A/computer_vision/train/wildfire/-69.2647,57.5153.jpg",1.0
"/home/maelys/ensta3A/computer_vision/train/nowildfire/-123.126475,49.239773.jpg",0.0
"/home/maelys/ensta3A/computer_vision/train/wildfire/-73.9794,46.0722.jpg",1.0
"/home/maelys/ensta3A/computer_vision/train/nowildfire/-79.732347,43.667663.jpg",0.0
"/home/maelys/ensta3A/computer_vision/train/wildfire/-68.8469,48.8558.jpg",1.0
"/home/maelys/ensta3A/computer_vision/train/nowildfire/-123.094353,49.239887.jpg",0.0
"/home/maelys/ensta3A/computer_vision/train/wildfire/-79.18722,48.77878.jpg",1.0
"/home/maelys/ensta3A/computer_vision/train/nowildfire/-79.745219,43.862147.jpg",0.0
"/home/maelys/ensta3A/computer_vision/train/wildfire/-75.82942,46.42386.jpg",1.0
"/home/maelys/ensta3A/computer_vision/train/wildfire/-74.72149,46.05756.jpg",1.0
"/home/maelys/ensta3A/computer_vision/train/wildfire/-69.82136,47.47422.jpg",1.0
"/home/maelys/ensta3A/computer_vision/train/nowildfire/-123.119065,49.133809.jpg",0.0
"/home/maelys/ensta3A/computer_vision/train/wildfire/-70.28988,46.91936.jpg",1.0
"/home/maelys/ensta3A/computer_vision/train/nowildfire/-113.956268,51.117571.jpg",0.0
"/home/maelys/ensta3A/computer_vision/train/nowildfire/-73.847771,45.448728.jpg",0.0
"/home/maelys/ensta3A/computer_vision/train/nowildfire/-73.627267,45.403498.jpg",1.0
"/home/maelys/ensta3A/computer_vision/train/wildfire/-73.49601,47.44544.jpg",1.0
"/home/maelys/ensta3A/computer_vision/train/wildfire/-71.5186,48.17926.jpg",1.0
"/home/maelys/ensta3A/computer_vision/train/nowildfire/-73.777545,45.559627.jpg",0.0
"/home/maelys/ensta3A/computer_vision/train/wildfire/-72.89207,45.99401.jpg",1.0
"/home/maelys/ensta3A/computer_vision/train/wildfire/-79.12618,48.21253.jpg",1.0
"/home/maelys/ensta3A/computer_vision/train/wildfire/-69.82512,48.94365.jpg",1.0
"/home/maelys/ensta3A/computer_vision/train/wildfire/-74.94276,48.70983.jpg",1.0
"/home/maelys/ensta3A/computer_vision/train/wildfire/-74.99226,45.82195.jpg",1.0
"/home/maelys/ensta3A/computer_vision/train/nowildfire/-73.555651,45.443196.jpg",1.0
"/home/maelys/ensta3A/computer_vision/train/wildfire/-79.37008,48.97782.jpg",1.0
"/home/maelys/ensta3A/computer_vision/train/nowildfire/-79.353871,43.7765.jpg",0.0
"/home/maelys/ensta3A/computer_vision/train/wildfire/-73.33667,46.70264.jpg",1.0
"/home/maelys/ensta3A/computer_vision/train/nowildfire/-73.802829,45.440942.jpg",0.0
"/home/maelys/ensta3A/computer_vision/train/wildfire/-78.70373,48.63639.jpg",1.0
"/home/maelys/ensta3A/computer_vision/train/nowildfire/-114.173146,51.021811.jpg",0.0
"/home/maelys/ensta3A/computer_vision/train/nowildfire/-79.540201,43.91546.jpg",0.0
"/home/maelys/ensta3A/computer_vision/train/nowildfire/-75.760351,45.367692.jpg",0.0
"/home/maelys/ensta3A/computer_vision/train/wildfire/-75.88049,45.89269.jpg",1.0
"/home/maelys/ensta3A/computer_vision/train/nowildfire/-73.541612,45.487558.jpg",0.0
"/home/maelys/ensta3A/computer_vision/train/wildfire/-74.1383,45.77428.jpg",1.0
"/home/maelys/ensta3A/computer_vision/train/wildfire/-74.2346,46.0325.jpg",1.0
"/home/maelys/ensta3A/computer_vision/train/nowildfire/-75.756125,45.344387.jpg",0.0
"/home/maelys/ensta3A/computer_vision/train/nowildfire/-75.614105,45.386817.jpg",0.0
"/home/maelys/ensta3A/computer_vision/train/wildfire/-70.61501,45.86571.jpg",1.0
"/home/maelys/ensta3A/computer_vision/train/wildfire/-69.08571,49.04856.jpg",1.0
"/home/maelys/ensta3A/computer_vision/train/wildfire/-71.89356,45.52428.jpg",1.0
"/home/maelys/ensta3A/computer_vision/train/nowildfire/-123.093214,49.260961.jpg",0.0
"/home/maelys/ensta3A/computer_vision/train/wildfire/-66.68134,49.08783.jpg",1.0
"/home/maelys/ensta3A/computer_vision/train/wildfire/-77.97568,48.26439.jpg",1.0
"/home/maelys/ensta3A/computer_vision/train/nowildfire/-123.090224,49.229288.jpg",0.0
"/home/maelys/ensta3A/computer_vision/train/wildfire/-79.35987,49.52158.jpg",1.0
"/home/maelys/ensta3A/computer_vision/train/nowildfire/-123.200016,49.110398.jpg",1.0
"/home/maelys/ensta3A/computer_vision/train/wildfire/-78.48632,53.72422.jpg",1.0
"/home/maelys/ensta3A/computer_vision/train/wildfire/-72.80456,46.54946.jpg",1.0
"/home/maelys/ensta3A/computer_vision/train/wildfire/-73.90635,45.76079.jpg",1.0
"/home/maelys/ensta3A/computer_vision/train/nowildfire/-122.925341,49.211501.jpg",0.0
"/home/maelys/ensta3A/computer_vision/train/nowildfire/-73.44239,45.551113.jpg",0.0
"/home/maelys/ensta3A/computer_vision/train/nowildfire/-113.934193,51.141837.jpg",0.0
"/home/maelys/ensta3A/computer_vision/train/nowildfire/-122.899103,49.209532.jpg",0.0
"/home/maelys/ensta3A/computer_vision/train/wildfire/-72.39338,45.96343.jpg",1.0
"/home/maelys/ensta3A/computer_vision/train/nowildfire/-75.784439,45.452579.jpg",1.0
"/home/maelys/ensta3A/computer_vision/train/nowildfire/-114.143705,51.04593.jpg",0.0
"/home/maelys/ensta3A/computer_vision/train/nowildfire/-79.402905,43.719781.jpg",0.0
"/home/maelys/ensta3A/computer_vision/train/nowildfire/-122.847665,49.14637.jpg",0.0
"/home/maelys/ensta3A/computer_vision/train/nowildfire/-114.04714,51.070065.jpg",0.0
"/home/maelys/ensta3A/computer_vision/train/wildfire/-70.66873,48.39808.jpg",1.0
"/home/maelys/ensta3A/computer_vision/train/wildfire/-70.07154,46.64449.jpg",1.0
"/home/maelys/ensta3A/computer_vision/train/nowildfire/-114.067555,51.017939.jpg",0.0
